"","A1-30_1","A1-30_2","A1-30_3","A1-22_1","A1-22_2","A1-22_3","WT-30_1","WT-30_2","WT-30_3","WT-22_1","WT-22_2","WT-22_3"
"Q8C8R3|ANK2_MOUSE",13.0307924701065,13.4076331723791,13.1849744937994,13.0790115302407,12.9608454302773,16.5869721325113,13.5052695732916,13.3368031855741,13.4527965608336,12.8977809945276,13.7112752764377,9.8532105129391
"Q8CAK1|CAF17_MOUSE",15.7740470460269,17.0292941297988,15.8867033396151,21.2629339644694,21.7098028868735,18.7324841201365,19.7370146730524,19.871123058631,19.9349106657156,20.4649190108722,21.2139614007201,16.1735967241116
"Q8CAQ8|MIC60_MOUSE",19.7605871735251,18.3709288119262,20.5421563859852,22.3827926076462,19.4854426494874,23.7047370055737,20.7827080876146,20.3815417894374,20.0108784057701,22.6950703359741,19.7299405690912,19.9560562552565
"Q8CAY6|THIC_MOUSE",19.8287773908172,19.4225878676209,19.4829291686412,18.50808528957,18.942121969524,18.2045486019631,18.915576276963,19.3162395409302,19.7101174638388,18.9542580044596,18.4220529364456,18.8816963403198
"Q8CBW4|DC121_MOUSE",12.0865127763585,14.0669491511161,15.1726988088783,12.7973012445939,12.1054075694748,15.5209521547553,14.7983308965406,14.1007307095867,14.113168733817,16.8398814918012,14.3319910786878,15.0946852772712
"Q8CBY3|LENG8_MOUSE",13.5309384705122,13.2116942596947,12.9135222471754,10.5487274271384,13.1696367780386,12.8817217763538,13.9780560756855,13.6899284330652,13.4197929945573,14.1477137823634,14.1758869508757,14.2354837005864
"Q8CC88|VWA8_MOUSE",20.177171076458,19.6973668804809,19.786349802447,21.0054540479661,19.0258809952475,21.1350903724471,19.7710840930353,21.2701912251688,20.8700226187629,20.5379298716022,22.2729446704474,19.9739212567625
"Q8CC96|BNIP5_MOUSE",13.4116085678843,13.5093897889493,13.4583543184387,12.7299817969522,13.5084171387764,11.1212840027666,11.5904351472751,13.2164131816468,13.143344786256,12.2199580346892,12.3873743891823,13.196134727041
"Q8CCH7|FOG2_MOUSE",12.0785768136495,14.2630821015672,14.6944165472108,12.3554996533264,13.206667757307,11.7358622573728,13.1745749501595,14.0920088460973,14.2137262249839,13.5424133207526,12.7673534191334,12.8348202252545
"Q8CCJ3|UFL1_MOUSE",13.2139793552585,13.8676218988992,13.8791252514264,12.4740468528977,13.1159353022351,16.7362219531884,12.5467264089166,12.6286673499789,11.9563225362085,12.3192221963571,13.4442109973588,11.3039657528225
"Q8CCM6|TIM21_MOUSE",14.5091375618947,11.6881004359366,13.8701361977037,13.2211380216021,14.3331908580656,14.4289672750819,14.3022607093489,12.8138061376031,14.1648995435267,13.2108649076029,14.5930358912775,14.3714491426145
"Q8CCN5|BCAS3_MOUSE",10.6047694833026,13.140762362499,11.429840146818,14.5978184504457,12.5961414092069,13.3470009678834,10.4879660281565,13.7660445472049,11.4143704988929,14.0531618383477,10.8014873712224,13.9771325871863
"Q8CCS2|NALF1_MOUSE",16.580967784958,16.1073137397875,16.5602461713787,14.7763955560214,14.7235999954425,16.3447153035972,15.4642518593498,15.0445277434813,14.7672506449338,16.0711306872574,15.2439459371721,17.6626567637115
"Q8CDC7|ZBTB9_MOUSE",NA,NA,NA,11.7256570359407,10.5983855991083,12.614727785683,NA,NA,NA,10.250547783891,10.7061556097506,13.183552886234
"Q8CDG3|VCIP1_MOUSE",14.0774169013831,13.4807168782197,15.4190037134094,NA,NA,NA,15.7806107624786,14.4565342915366,14.7883255444423,16.5354931254765,15.1489257168649,15.2118848733111
"Q8CDM8|FHI2A_MOUSE",17.5602640119569,9.9718951367332,10.8189909808698,NA,NA,NA,12.7492457584748,17.8899826513115,11.9276747183016,13.9218412159459,14.8426838200528,14.523261064887
"Q8CDN9|LRRC9_MOUSE",10.6238344050914,11.3780214096042,10.934416803254,10.533666029906,11.4610693464241,11.0724949411418,11.6968794843867,11.9654853994263,12.1494921488859,9.47924174849303,11.0497558601219,11.0097255427099
"Q8CEI1|BOLA3_MOUSE",14.4940696615446,15.1946835329999,15.1613164605419,17.8033841520176,13.9834009680343,21.1703314653031,15.0115471781148,15.3791280467021,15.4065503218393,17.7737500329792,14.3688827735839,14.5653695235164
"Q8CFC2|MYT1_MOUSE",11.333000783539,11.4537091898585,12.0720335783052,11.8485098831615,12.5476122535249,11.8413273646245,12.265623631139,11.1858558935057,12.0253917887697,15.8054340422891,14.7471804585643,16.1168554343013
"Q8CFD4|SNX8_MOUSE",17.1738096505005,18.147674773893,16.8924199622543,18.5308632797171,17.5343412628125,16.4217928222345,16.7323495003532,16.5547713952482,16.6470267732338,14.4370406909554,17.1588569794074,17.4094811017601
"Q8CFE2|HPF1_MOUSE",16.5801054320415,16.2359597982212,16.772848190933,19.7915117275103,16.8383675066434,19.3877489419915,16.2641053455059,16.2289719687012,14.9276004841236,16.9452190836374,16.6567723107157,11.9006703104006
"Q8CFG4|DMRTA_MOUSE",NA,NA,NA,12.2718633319093,12.3290487343571,12.7832220475471,11.868884890198,11.6729516622459,11.3889775422051,10.3875776270272,11.7981500142518,11.8261999262918
"Q8CFN5|MEF2C_MOUSE",11.4756344955722,13.3003441226541,13.402055281639,12.1896485344063,14.4016747267672,16.975679060185,13.4160865586606,13.1545545400282,13.7523811692684,11.7634502507677,14.3466519571171,13.0223936495232
"Q8CFT2|SET1B_MOUSE",11.2140225970688,12.183230706447,13.8222382000176,14.6877433641484,14.8991326646093,13.3548994952417,14.200929883417,13.12425914338,15.9760132300387,15.8281751698048,15.3628826314082,15.0621309053725
"Q8CFX1|G6PE_MOUSE",18.6764875223787,18.599595663656,18.7405717395221,18.1285823306227,18.8138706054825,17.427269871063,18.1488489258105,17.0454550868214,18.7549016561388,18.5038335004094,18.3027811658779,17.9666696924137
"Q8CG46|SMC5_MOUSE",11.8593034940446,12.7561729984012,12.6125160718394,14.9985955859959,14.2796098394476,11.3607317736789,12.5206074420641,12.4448946852733,12.0933040591095,NA,NA,NA
"Q8CG47|SMC4_MOUSE",14.8181124655775,15.3737523615296,15.3656317823294,12.9549299422214,11.4720782491168,11.2352192944166,15.6281789404588,15.9399199226356,13.227570820887,12.5059773699808,12.2244883207479,11.5006351182783
"Q8CG76|ARK72_MOUSE",18.2856710102893,20.1908196003512,17.8862696415864,16.8307498932173,17.0672652324971,17.7015425593948,17.198122509343,17.1081800563573,18.4166019405193,19.4444846490697,19.373201707475,18.9365258854129
"Q8CG80|SHF_MOUSE",11.22749749486,11.9439174084101,10.8982830248629,NA,NA,NA,16.5981255056642,14.9243041033712,14.0097640559409,9.58055550999051,17.4096575216821,10.5539620336548
"Q8CGA3|LAT4_MOUSE",15.8874491129544,12.0634719330895,13.3322492574483,14.8738210788501,15.5365819537502,13.0253536315404,13.9925423016666,15.4646972993768,15.030833498633,12.9812777506204,15.1690354488407,14.1611328279807
"Q8CGB3|UACA_MOUSE",16.0272734264907,16.0125415038244,15.3918079098842,16.4765798414855,11.4993471248734,10.3443139783569,16.7182023989823,14.6768312806141,13.9697695407538,16.5470889779503,17.0502590339103,16.3688264830497
"Q8CGB6|TENS2_MOUSE",13.9589710544583,12.4013920781551,13.019249298779,13.5070389100366,14.0551212419353,13.6473581358762,15.2895818743398,14.3445974551512,14.8524818641794,13.2535624034414,16.0079286696355,15.1616793259731
"Q8CGC7|SYEP_MOUSE",18.2480937889985,18.34430587843,17.6164134411848,19.2254116338583,18.6242762800481,17.2958839717081,17.1987793933247,16.154104989171,17.3242860440563,17.7832723471283,17.753923074185,16.1958631477331
"Q8CGK3|LONM_MOUSE",19.7891766044538,20.6225060587065,21.1167468959508,19.4469148772065,18.2422501494023,18.6624256901964,19.2212732156104,21.5711615696199,20.4717230362096,19.7727514303177,20.1731430041186,19.1956091444536
"Q8CGN5|PLIN1_MOUSE",20.7205206632843,21.2339092641924,20.6124428910146,20.835442049212,20.9025776730409,17.3520986158278,23.7672942088497,24.0689884799159,23.1612546165994,23.7287331778575,23.5373164074141,23.5931543519352
"Q8CGP2|H2B1P_MOUSE",12.5100880490382,13.6320359585347,13.7077419390646,NA,NA,NA,13.8246590305878,13.6549273125422,14.1808964851219,10.8761069125254,14.7724181943081,10.5891050700421
"Q8CGR5|KLK14_MOUSE",15.3989187416745,15.6975682556543,16.0882703189271,15.2993998998105,15.3113291233914,15.6166098641239,15.5962038521753,16.0323129779674,15.8777223258553,15.152183934113,14.7144424793247,18.5207003914729
"Q8CGY6|UN45B_MOUSE",12.1716881567976,11.157962034066,11.3582995491948,11.5493317696379,11.5331469501513,13.1753603911234,11.9642285789397,11.4939811043075,10.8424792058431,12.5963214359774,12.2635143437908,12.3226762988912
"Q8CH18|CCAR1_MOUSE",18.4536907452261,15.159989559784,15.0990580422427,15.4390577859873,14.9169883230325,14.3266457628072,16.2786571682667,16.1255632052877,15.671691376471,15.5248035347952,16.4584368933651,17.5693731710131
"Q8CH77|NAV1_MOUSE",10.7064936869542,14.76022318196,14.7540358687507,13.9412508608555,13.8566199564209,10.2535842075221,14.0490972337337,14.3910700903512,14.3440306495973,14.7429647849283,15.3861437283948,14.904265434154
"Q8CHH5|BICRL_MOUSE",14.5647810668094,10.1324942633771,11.2573501977257,11.5555259277952,11.4432279176605,16.5536863604714,14.1686988722109,14.904437385302,13.646279796654,14.3160464381652,13.59529163664,13.7117148739961
"Q8CHP5|PYM1_MOUSE",17.3428675919417,17.6933152951086,17.0369084055293,13.937320297494,16.0073142175981,15.5714016429645,16.6767842124527,15.1913169698851,16.2808881872759,16.3040139973579,15.1514095943657,16.8275333753051
"Q8CHP8|PGP_MOUSE",17.7990331562213,17.0828067508656,16.9909775662548,19.0958886310713,17.1891962151485,18.1720088366214,16.890513014531,16.8932854123322,16.1587508899724,18.9019296211543,16.7848797976916,18.5875522973582
"Q8CHS7|DRS7C_MOUSE",9.23647898542277,10.9210842161442,12.0146608903302,10.1054083225034,9.77923886918039,14.3262497008375,10.149486369453,11.1551441972075,10.9387261266321,10.8886042991088,8.78055945163613,11.0628954447692
"Q8CHT0|AL4A1_MOUSE",21.5253760903606,19.2921088242626,19.3644594523018,19.5466874448779,21.1795229318319,22.4551439486552,21.1333043564342,20.8016893369125,20.8075542116157,20.9602990963228,21.3038178088738,21.1259305144095
"Q8CHW4|EI2BE_MOUSE",14.1401664929423,13.0881567558547,13.9361063073085,13.9047808969069,14.1171575222834,12.7131807078445,13.5338677221885,14.9328761432048,13.7120102932705,15.4319526186857,14.0119823931916,13.8697943107183
"Q8CI12|SMTL2_MOUSE",16.099377811441,17.3853482882892,14.89143461421,14.8563775741706,16.3638227602691,18.5248879160187,16.7545667371571,16.8626359047905,16.0549445820874,15.8294470013925,17.2424934678969,17.0922300299226
"Q8CI43|MYL6B_MOUSE",13.7907357973817,13.3830488701247,14.2131675716452,16.9121441317413,13.8171265661397,14.5211271311298,12.1899656717631,13.1210129718526,10.5664981029194,13.4998882307569,13.7082389767379,13.5953470059654
"Q8CI51|PDLI5_MOUSE",16.6567460595712,17.3322094949136,16.6706810037385,18.0222130444719,17.6612376120713,20.2227798118369,17.1335735191997,16.7323346596084,17.4274942173224,17.7359445420405,18.1549098564772,18.4418957656623
"Q8CI52|ASTRC_MOUSE",NA,NA,NA,10.3744608250416,11.5379976206294,18.1703017792202,12.6920939014884,13.1049946455183,13.560399593142,13.4808148354004,12.7850895009176,13.5378390093913
"Q8CI70|LRC20_MOUSE",10.2185683216359,10.4693211940213,11.3639498996298,11.8548059845713,9.87271550599095,13.5078742785321,10.4037247775038,10.2165403659721,10.7430720757745,10.7916249354852,10.5949152832869,10.5485562663189
"Q8CI94|PYGB_MOUSE",19.9374241970776,19.7828130114254,18.1153245353146,19.9348816623843,18.1583694557033,19.0938925727558,19.7781238240674,20.0300705952506,20.5209202782669,19.3464174238935,19.4737523152872,19.4524574337983
"Q8CIB5|FERM2_MOUSE",17.6264903289665,17.8405242103654,17.956583184925,17.3271348967266,16.9361616007949,15.7662178923054,18.5823368040925,17.7057638545158,18.208192436647,18.047926405322,17.8633361510889,17.2495568177054
"Q8CIE6|COPA_MOUSE",18.2355948776302,17.0254845753923,17.2767841564891,17.9432512311463,17.0684249910533,15.9902082921519,17.8403134862967,16.453894667867,17.3964419771587,16.4023521746869,17.9032034228648,17.0406667650736
"Q8CIH9|PUR1_MOUSE",13.6590860077418,13.0300027021978,13.1789122289676,14.2288885693446,12.9362855029727,16.6785240798228,13.28986687774,13.3192209259824,12.9167507438913,13.0551188688145,13.4566318890174,13.364829290998
"Q8CIM3|D2HDH_MOUSE",19.7039819551512,18.4432758403301,18.8698083448079,19.1631429054391,18.1413897207164,19.1201436956411,20.1652487977436,18.8595913831967,18.8482025678585,19.7140516827529,19.6649880965865,19.4512883969965
"Q8CIN4|PAK2_MOUSE",13.4782410231177,14.6743576962271,12.4529274128762,11.1228182905483,12.3705911058785,13.8204277021319,12.5587341162032,14.6632869619194,13.0915937302745,14.1791396547979,12.4150660337622,12.9441997804247
"Q8CJ19|MICA3_MOUSE",17.1418282463035,10.5934063882569,9.53037951901356,16.3374442891962,16.5882578659875,16.8053525434637,NA,NA,NA,10.0559282454005,10.8228410315109,16.1026169222104
"Q8CJ27|ASPM_MOUSE",15.1148616350257,15.0493295622598,14.883710395865,14.2107053562899,14.7944303358752,14.3868098689331,13.8991641100867,14.4079899269598,15.0211508929973,14.9478554714364,13.2241700893635,14.2883476746826
"Q8CJ61|CKLF4_MOUSE",14.3482184465607,13.9771214938614,14.0117894753952,13.0340079453354,14.0035807168152,14.5662510154051,13.5741625465167,13.51050260011,13.1504919280747,12.4165485963833,13.4781135849803,13.3463225800306
"Q8JZN5|ACAD9_MOUSE",21.1895357574404,19.2136395666313,20.6676149605414,18.2458960426384,20.030234843768,21.0735759694717,20.4371243891342,19.3539485236219,19.5749462128151,18.3908397723395,19.8101444355395,19.2350484458642
"Q8JZN7|MIRO2_MOUSE",15.8408088479903,15.2779031533024,15.3173571407349,15.5522025715065,16.5664254296169,15.4819799779401,16.6034832766224,16.3017134545549,15.9344417247861,15.7946733768197,16.4590676008925,16.5263630630827
"Q8JZQ2|AFG32_MOUSE",18.0164643489618,17.4897929365763,18.0961553530942,18.1024150623634,17.5958885807598,19.3851913725476,17.723553495461,17.8555066511594,18.8241656964613,18.6179064746011,17.8275103646164,18.049309883867
"Q8JZQ9|EIF3B_MOUSE",20.9216844265006,19.8750399523485,15.8295498936323,17.0927706619939,16.740366322072,18.0266669441175,16.6297654794299,19.7019262368388,18.4418392062787,19.2091077673997,16.8900171596522,16.1149865315115
"Q8JZR0|ACSL5_MOUSE",18.5941571322816,18.5917936883195,20.9271973685812,17.7411346099994,19.0496223131324,22.7760897071657,18.0960673608735,18.7309037654894,18.5507062090146,18.6967510853738,18.912092308641,18.5093456663169
"Q8JZS0|LIN7A_MOUSE",11.649522279006,14.0852316026177,15.3228379456154,15.2276531684367,14.4155211489869,14.1293103892475,15.3420236086954,15.0830572606788,15.994928808918,16.5119189308458,14.315280350109,16.6723577969357
"Q8JZS9|RM48_MOUSE",15.203340087408,14.8720224422472,15.2304774369739,15.0087278101989,15.6182357873477,16.9686102118395,15.5108327659912,14.0844979956424,15.1542705086992,14.5086036998181,15.2662280762637,15.3677921670335
"Q8JZU0|NUD13_MOUSE",15.1802290747573,15.3550811164917,15.3475846225578,14.0953390797521,14.578340551173,12.2496811724874,15.9902404956443,15.7044582891998,15.5903723137584,15.7500966632922,15.377931867037,15.4914333136982
"Q8JZU2|TXTP_MOUSE",20.2859768333915,19.9540804138356,19.4109324235989,20.5308850298382,20.6659816547665,17.7936082621852,19.618474226824,19.6113444447583,19.9599853818547,19.7486805515402,19.5714086205542,19.9449579332239
"Q8JZY4|MRPP3_MOUSE",15.0641728903847,17.188337905282,17.0433464702011,9.44583919785308,14.4051880095153,8.69571638123533,17.7218303533111,17.0930638626667,16.2210706748112,16.7243137846832,14.475361371477,16.1683277761782
"Q8K003|TMA7_MOUSE",11.2366326477171,10.7002520684466,11.5969736179428,12.0624743953284,12.5587901891357,12.4892400589764,NA,NA,NA,11.670310359138,12.6702368772662,12.6980666192505
"Q8K009|AL1L2_MOUSE",14.221956356818,14.3072665658416,14.3679117865483,15.8342504512894,13.8760754373534,17.9235706457732,13.6809677712464,13.87184576568,14.1108404321419,14.1399656840253,13.7837692960821,13.878000605336
"Q8K010|OPLA_MOUSE",18.0710644163912,20.6447557445126,17.5501381703365,18.369297520397,18.1473617570242,18.2287586708795,18.0157188488377,18.2430016525131,19.3423273328533,20.7910914885984,18.0111131205551,18.7529444811466
"Q8K013|GTPBA_MOUSE",13.5051963155535,17.08101993448,17.3131445051151,10.3904927995564,13.6649775308569,8.56352848785764,17.2242044635436,17.3644604355181,17.5501989080922,17.4473512521894,17.8469394296385,17.3963922208515
"Q8K0D5|EFGM_MOUSE",16.9008953390303,17.0502410690211,17.1573530544866,16.7821402790449,17.2982816159943,14.9806514382311,17.5819272789214,16.7014285768098,17.1597641395455,17.9413988810953,16.9524839575812,17.1745159273172
"Q8K0E8|FIBB_MOUSE",18.0894270491316,18.3734287577243,18.2399118286929,18.0180649632925,17.7838872736132,20.0373913117079,18.1398716626037,18.457520037023,17.6154340863561,18.8173851767991,17.2774328902165,17.4239374042619
"Q8K0P3|MEAK7_MOUSE",12.7927516325787,12.7333870517259,11.0577981775156,9.43589030902321,14.345209926299,8.72596179390336,10.6547299732076,10.6474402149906,12.3143586376338,NA,NA,NA
"Q8K0U4|HS12A_MOUSE",15.7306396109927,15.680550122939,15.4079247221298,14.7991710066137,15.0743464601045,17.2358840922649,15.7727621760912,16.4549850341683,16.0979674991925,15.6701252363113,15.694558861233,15.4762848474227
"Q8K0Y2|KT33A_MOUSE",14.7795138395685,14.9502215197393,14.7321070470612,11.8762460321143,12.622254872943,9.81673526511477,15.3048132138992,15.6528964969048,14.716993465746,9.32197478607232,10.4476414823012,14.3393842661668
"Q8K0Y7|PAXX_MOUSE",13.2607552075712,11.9759745027153,13.7209499329882,12.3709412726456,13.0188631166624,11.1968333571926,15.1003042486678,14.7906636700091,13.3210011755725,14.4958634567375,11.096104481991,12.0872570966763
"Q8K0Z7|TACO1_MOUSE",19.6420820214806,19.3804798782427,18.3082411161931,19.270992640013,18.539346498323,16.8612097916195,19.3695626296485,19.6993662317851,18.6298786302128,19.5156605738286,20.8763606871077,19.2713934940326
"Q8K114|INT9_MOUSE",NA,NA,NA,11.5182640265442,11.3981453303257,10.3919262024139,NA,NA,NA,NA,NA,NA
"Q8K120|NFAC4_MOUSE",16.9638567743111,15.863635983259,15.5430785656698,16.8377740183568,16.3279681660158,22.6563991121091,17.1996332406462,16.9302875223265,17.285604144466,15.9520083856356,16.0794158224891,16.0709976185642
"Q8K129|CTXN1_MOUSE",14.0998096750545,14.1032587902768,13.9239723567041,17.5239687899002,13.2849874422196,18.3879857428688,14.3407993811886,14.5062803040369,14.1072559055394,15.8922430145685,14.1818427616521,14.0723641002874
"Q8K157|GALM_MOUSE",16.6806443968865,17.6406697980805,17.8138608378072,16.522716838867,16.9369724205378,15.2325656916019,17.9752815058862,17.0992367394872,17.9658384410649,17.2880461445036,17.073572988476,17.5156387084529
"Q8K182|CO8A_MOUSE",12.8529384426123,14.499702469791,14.4293661357204,15.3583428234621,14.5333595447749,13.9129565868496,14.1515218536132,14.1323997978474,13.6114323425972,14.5589433324587,14.2360106778687,15.930863276867
"Q8K183|PDXK_MOUSE",17.8652093072265,18.7588729111122,18.3592522272295,18.2659888381674,17.7976498748285,17.031178876368,18.5223757872668,18.5814968948977,17.8976090280271,18.2535700666679,20.9012515464845,18.0174041379756
"Q8K199|COXM2_MOUSE",16.807362343827,16.5180697394995,16.6163636132775,15.7531041648393,16.5829962114332,13.5701445929648,16.7728443257865,16.5979661103922,16.8728872293521,16.369576558998,16.7568826901467,16.4522524229474
"Q8K1A5|TM41B_MOUSE",12.6578488663159,11.3732496187319,13.3412253898193,14.8009424563703,12.4024381344986,14.4393178258719,10.8172682955195,12.409931580262,13.0663051748064,14.136306678599,10.998049917225,13.0550532674306
"Q8K1F9|LCTL_MOUSE",13.879734096781,13.3439215909739,13.9872391784849,14.2980443763543,13.4543258357723,15.2575894184269,NA,NA,NA,13.9734921747963,17.2659593631342,14.1958109516665
"Q8K1M6|DNM1L_MOUSE",18.2960944760558,17.9446405787107,17.3758380293249,17.3913078741317,16.5956711070255,16.0989419131339,17.7931509356883,18.0620640616442,16.9995268022601,16.5672582595595,18.0351416736844,17.676807209669
"Q8K1N1|PLPL8_MOUSE",14.5816661506031,14.9668938313851,13.9499277250503,13.0401879889425,13.7565099345462,9.556191922965,14.2267922350672,14.3328885948232,14.0666089111616,15.771998563117,15.5133657386746,13.579999405663
"Q8K1R3|PNPT1_MOUSE",12.6085125848012,13.0006336815461,12.6048162861416,11.3800386388552,12.2001681860388,14.7730915969978,13.1326216627313,13.469065972391,13.5038718150716,13.0242178537556,12.357126390791,12.8306962257225
"Q8K1X1|WDR11_MOUSE",16.9693725800199,17.2328226192446,16.5416553699141,16.1796880243706,15.9057793818184,15.307692915361,15.354776416292,16.2880662472744,17.2184949366154,15.2824150081827,14.1580729165442,15.6648223542775
"Q8K1Z0|COQ9_MOUSE",21.9062113840369,20.5241601282692,20.5214093175096,19.6934958905995,21.3129294742189,18.0696272402255,21.5207418205921,20.9064658138969,21.087783947705,21.1059385524726,20.7904804689783,20.5093837884743
"Q8K215|LYRM4_MOUSE",15.5101908447742,12.6898757912846,15.2935984538602,15.7681698481199,15.9942000981619,13.7060793807926,15.4178952585753,16.2823205229484,15.3881179474947,16.1304096823993,15.7841635311363,15.9515174036398
"Q8K273|EMC5_MOUSE",11.4501666348242,13.9460320060964,13.2685778186926,13.8916268965254,14.9194792412269,14.1408073283206,14.6194315815821,14.1595822013052,14.3896788592286,14.8341197650985,14.4991638582029,14.909531286751
"Q8K274|KT3K_MOUSE",15.7027027199634,14.3746436679807,15.1823767774354,15.4505492847161,15.3954058723509,12.7657270044903,14.0013487259813,14.2022389409132,14.6862240315586,13.2197903368696,14.3422759699323,13.7608477367304
"Q8K2B3|SDHA_MOUSE",21.7429138209574,21.3664023688592,21.0871989755019,21.1625929347637,21.6303987628101,20.318852575999,22.5209422123658,22.7503675022412,22.1235897271048,21.7594776071761,21.5542472697991,21.4869790934041
"Q8K2C6|SIR5_MOUSE",11.9074577938651,11.6417974384076,11.7564873967475,10.293460957911,11.062658714431,12.1569338743954,10.0239507183092,10.2527359162457,11.0912166005849,NA,NA,NA
"Q8K2H2|OTU6B_MOUSE",13.8139868607868,15.0584550515394,13.5993519691409,14.0906544038904,14.6185190279676,16.1465520499688,14.2440111464413,12.6954424174921,13.4475913353517,13.021554333758,12.8937008336089,14.232355716606
"Q8K2L8|TPC12_MOUSE",17.114689010446,15.0686682918038,11.8366593074294,14.6955019795019,15.845072397908,12.202001226284,15.2620204251169,15.8850409305764,16.3659818223862,15.37676911208,14.3420346543306,14.7419675661303
"Q8K2M0|RM38_MOUSE",15.3776541858047,15.8016080840852,15.7290377436273,15.9217867885157,16.9162584145235,14.3668560219375,15.7588452012176,15.8003894532259,16.4290402017671,16.5860042568222,16.1977949148306,16.2496592130566
"Q8K2Q5|CHCH7_MOUSE",14.2486019877208,16.8528245138877,14.9254897674863,12.8988448263754,13.9386197308412,15.0847305469268,14.1290777886398,15.0540883112983,15.2721300180223,14.6618947554321,13.2415050511733,14.7007782435732
"Q8K2X1|AT10D_MOUSE",12.4958779669306,12.7668294456617,11.7956095761836,13.1624721099658,12.3129827609229,13.7578088593596,12.7638855365974,12.9053799344412,12.4940493796412,15.2307161736751,15.667257739521,14.35559294783
"Q8K2Z2|PRP39_MOUSE",13.0326804695497,12.9664127402187,12.3335331974578,10.9169350273703,9.85056596642195,10.2926619744635,NA,NA,NA,17.0749907240742,9.73487650794351,10.6730121003728
"Q8K310|MATR3_MOUSE",16.035398599899,16.5533761041576,14.8416783436523,15.440767643457,15.8934143081133,13.5510097526991,16.7911323571574,16.9295813604637,16.8722347911661,16.3424311644107,16.7283938808087,16.2881576527533
"Q8K354|CBR3_MOUSE",15.3917331552238,15.2751180217885,15.0507175624722,15.1128468770282,15.0517453051732,13.3610936377955,15.2833944301053,15.1489041634903,14.9640134623441,14.7990942391327,15.0123866596234,15.4047956430137
"Q8K370|ACD10_MOUSE",19.9416759483316,21.0301921328681,20.6569903129029,21.3776754924049,20.5667226374403,23.7762251792824,20.3844849771901,21.5489278058399,21.4389724177088,20.7623860942081,20.9176717453555,21.1664420118395
"Q8K382|DEN1A_MOUSE",17.4343153079131,13.2842865311299,13.1621451935554,15.9706385996298,17.6012483377188,17.0646947751465,11.4087877448517,12.1983084393912,10.5812464268117,15.9612755873561,14.0953017411118,13.8215519811511
"Q8K396|MND1_MOUSE",16.0047006408964,15.5966830352981,13.6161765206896,14.9735707393289,15.4878063144511,14.0219216703754,15.8877455107165,14.5182719638753,12.5657369863265,15.5179957351404,15.9028454306452,15.278079044894
"Q8K3C3|LZIC_MOUSE",16.8198442829829,16.8934215845269,16.3045017728205,14.9689530630869,16.3800543027662,14.4979476767085,16.426940040819,16.1721026234628,16.0780701043065,14.6995305403488,19.1492162107007,16.4849064219238
"Q8K3J1|NDUS8_MOUSE",19.6748231781944,19.874197021959,20.2560479771874,19.9777744848483,19.8692094556885,20.1038075921774,20.693997501755,19.7378330614634,19.7974949040779,19.287317387715,19.8470595489017,20.6270812257497
"Q8K3K7|PLCB_MOUSE",17.3181927202115,18.1711424366543,17.2791555866819,19.0818703573595,18.5804309726835,18.1952430050466,18.2507767569434,18.0595018456037,17.6072703447106,18.1586698386977,18.714832633568,19.2060415061868
"Q8K3V4|PADI6_MOUSE",11.3550107564613,11.0020915181137,10.8898421243485,11.4630739205382,10.8822809547145,11.8766935124243,14.1763952409611,13.7443367745464,11.2302447507381,11.3321991082135,11.4180418034616,11.6110895510919
"Q8K411|PREP_MOUSE",17.0166915470366,16.9050063951073,17.4648962032762,16.1407916343698,16.430692327518,16.7023786075922,17.0989629814982,16.2124322627228,15.9617485668431,17.2683389516851,16.9674781747585,16.8224305925433
"Q8K4F5|ABHDB_MOUSE",16.9580032176637,15.8020064901367,15.4870827906993,17.6880415404281,17.9380601509516,16.002849860982,15.664519450829,15.4379558633077,17.0052804559195,15.980881847876,19.38630079323,16.3849943188351
"Q8K4G5|ABLM1_MOUSE",16.052994335109,17.6761014963831,15.9515995870496,16.0289301761662,16.2942055625591,20.2525815899942,18.8962379628606,16.7926564840268,18.4386093766252,16.7352709471308,17.5595874831501,19.0776698048835
"Q8K4J6|MRTFA_MOUSE",15.5872175899825,13.2125286068473,14.884849532791,9.76004116227658,15.551243828418,10.6312256389464,13.2396058381695,14.6824421688152,13.4728026412381,14.2756521071275,13.4861777145113,10.2460039829308
"Q8K4Z3|NNRE_MOUSE",18.7920721735428,18.7982778828896,18.3229562122327,18.7421251922473,21.8442149089065,18.7972965951272,19.3968171429975,17.5857252232796,19.0435725713926,18.7844006518529,19.3884614353225,18.4461877633917
"Q8K4Z5|SF3A1_MOUSE",12.271201544914,13.4506406192614,12.8600601717984,10.9237851082057,11.1872264196314,11.4696050372039,12.392383061763,13.0285748498696,12.4575976261807,12.3471060639103,12.8904562498645,12.3697962074842
"Q8K558|TRML1_MOUSE",11.8290535499034,11.6392894671942,11.0236088291693,10.8063973697521,11.7311586283656,11.1446542165591,12.0041201625141,10.171659825676,11.3124399844448,13.1729423301405,12.020171233761,11.3982463038836
"Q8QZR5|ALAT1_MOUSE",17.368726665088,17.8499334303523,17.6428081646426,17.8983024875038,17.6898618526814,14.9106481171456,17.3870875443486,17.4230470343941,17.751057438797,18.0646575189586,17.5859112027503,18.0655689669257
